text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,original_text,language,text_compound,candidate,Compound Norm
rt gavinnewsom senator duckworth served sacrificed country realdonaldtrump busy ripping charities htt,False,0,,2017-07-26T18:38:30Z,False,,890280182648627206,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",champman1505,423,True,False,,,RT @GavinNewsom: Senator Duckworth served and sacrificed for our country while @realDonaldTrump was busy ripping off his own charities. htt‚?¶,en,0.4215,Gavin,1.0422476949925492
rt gavinnewsom senator duckworth served sacrificed country realdonaldtrump busy ripping charities htt,False,0,,2017-07-26T18:38:14Z,False,,890280113333571585,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",janiaamani,423,True,False,,,RT @GavinNewsom: Senator Duckworth served and sacrificed for our country while @realDonaldTrump was busy ripping off his own charities. htt‚?¶,en,0.4215,Gavin,1.0422476949925492
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-26T18:37:55Z,False,,890280035730563072,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",elcapitanpues,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:37:46Z,False,,890279996383797248,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SirPsycho_,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:37:32Z,False,,890279938015866880,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",theakosombo,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
gavinnewsom deplorables coming  ,False,0,GavinNewsom,2017-07-26T18:37:31Z,False,,890279934836359168,11347122.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",biggun184,0,False,False,,,@GavinNewsom We the Deplorables are coming for you in 2018! https://t.co/UPmQIcMx89,en,0.0,Gavin,0.12451247413754088
gavinnewsom time crawl back bottle drunk,False,1,GavinNewsom,2017-07-26T18:37:25Z,False,8.902743373154058e+17,890279909205172225,11347122.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",ANTHROPOCENELAW,0,False,False,,,@GavinNewsom TIME TO CRAWL BACK IN THE BOTTLE YOU DRUNK,en,-0.34,Gavin,-0.6157721642745655
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:37:18Z,False,,890279879987441665,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BabsVly,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:37:04Z,False,,890279820487163904,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NinaNinaol,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
gavinnewsom first altright want african americans military japanese women gays ,False,1,GavinNewsom,2017-07-26T18:37:01Z,True,8.902743373154058e+17,890279808126468096,11347122.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",HiwayRobyn,0,False,False,,,"@GavinNewsom First the #altright didn't want African Americans in military, then the Japanese, then women and gays.‚?¶ https://t.co/e7uanz4tEH",en,0.0772,Gavin,0.29260063321228974
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:37:01Z,False,,890279807568584704,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cathiecansew,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
gavinnewsom early estimates trumps claim tremendous medical costs annually two marlago golf weekends,False,0,dodgerrenaldo,2017-07-26T18:36:54Z,False,8.902759295487427e+17,890279779252838400,3189627218.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dodgerrenaldo,0,False,False,,,"@GavinNewsom Early estimates: Trump's claim of ""tremendous medical costs"" is annually about the same as two of his Mar-a-lago golf weekends",en,0.0,Gavin,0.12451247413754088
rt gavinnewsom american wants serve country able meet standards treated patriots ,False,0,,2017-07-26T18:36:26Z,False,,890279659744616448,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JDeWitt187,146,True,False,,,"RT @GavinNewsom: ""Any American who wants to serve our country and is able to meet the standards should... be treated as the patriots they a‚?¶",en,0.0772,Gavin,0.29260063321228974
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-26T18:36:22Z,False,,890279642946392064,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",v_deannavrose,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-26T18:36:17Z,False,,890279622398574593,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",SquishFishArt,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:36:06Z,False,,890279576055799808,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KatieHoman14,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
gavinnewsom bet trump crying feet hurt needed deferment trans soldiers ,False,3,GavinNewsom,2017-07-26T18:35:59Z,True,8.902743373154058e+17,890279549535010816,11347122.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DSpec_1,0,False,False,,,"@GavinNewsom I'll bet that when Trump was crying his feet hurt and he needed a deferment, Trans soldiers would have‚?¶ https://t.co/ToXKgnOLkv",no,-0.7579,Gavin,-1.5256690771934456
dufie gavinnewsom mexican farmers first,False,0,dufie1,2017-07-26T18:35:41Z,False,8.902756833220444e+17,890279474423410688,49464534.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",HiwayRobyn,0,False,False,,,@dufie1 @GavinNewsom Or the Mexican farmers who were here first?,en,0.0,Gavin,0.12451247413754088
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:35:36Z,False,,890279453036871680,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",suz_js,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:35:26Z,False,,890279409655005184,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",howubenben,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-26T18:35:16Z,False,,890279368601284608,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JakeSchwach,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
rt gavinnewsom american wants serve country able meet standards treated patriots ,False,0,,2017-07-26T18:35:16Z,False,,890279366961184770,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CCraven1277,146,True,False,,,"RT @GavinNewsom: ""Any American who wants to serve our country and is able to meet the standards should... be treated as the patriots they a‚?¶",en,0.0772,Gavin,0.29260063321228974
dufie gavinnewsom chinese slaves mean built california native cal know ,False,0,dufie1,2017-07-26T18:35:11Z,False,8.902756833220444e+17,890279346216108032,49464534.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",HiwayRobyn,0,False,False,,,"@dufie1 @GavinNewsom The Chinese slaves you mean? Because they're who built California. As a native Cal, I know this, you don't.",en,0.0,Gavin,0.12451247413754088
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:34:59Z,False,,890279296249585664,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ms_SamiClements,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-26T18:34:46Z,False,,890279243371864068,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lenriquez,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-26T18:34:43Z,False,,890279229992075264,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",margaretgrochu1,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:34:37Z,False,,890279204411060224,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mildge50,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:34:25Z,False,,890279155773919232,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",carol_rattenni,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:34:17Z,False,,890279118482407424,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",matthampton22,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-26T18:34:11Z,False,,890279094750818304,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",apatty161,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-26T18:34:10Z,False,,890279090623623168,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MsIvanhoe,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
rt gavinnewsom todays decision potus height cruelty amp ignorance weakened country less safe fo,False,0,,2017-07-26T18:34:04Z,False,,890279066091352065,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheBookRest,806,True,False,,,"RT @GavinNewsom: Today's decision by @POTUS is the height of cruelty &amp; ignorance.  He has weakened our country, and we are all less safe fo‚?¶",en,-0.7003,Gavin,-1.4002561502153947
rt gavinnewsom important thread targeted rememember incredible people amp orgs ready stand fight yo,False,0,,2017-07-26T18:33:56Z,False,,890279032230735872,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",julesk_fighter,347,True,False,,,"RT @GavinNewsom: Important thread. To all those being targeted: rememember there are incredible people &amp; orgs ready to stand and fight.

Yo‚?¶",en,0.1779,Gavin,0.5118555246478753
